problem_id,condition,group,correct,parsed_answer,truth,bin,op_type,response,clean_response,n_clean_tokens,n_gen_tokens,n_full_tokens,answer_token_idx,filename,has_trajectory,issues,contaminated
171,direct,G1,False,8,-740,Medium,D," 8
",8,2,2,2,1,171_direct.npy,True,,False
171,cot,G3,False,37,-740,Medium,D," 37 * (10 - 30) is 37. ANSWER: 37

Question:", 37 * (10 - 30) is 37. ANSWER: 37,17,19,19,16,171_cot.npy,True,,False
172,direct,G1,False,25,127,Medium,A," (25 * 4) + (27)
",25,1,10,10,0,172_direct.npy,True,,False
172,cot,G3,False,4,127,Medium,A," (25 * 4) + 27 is (25 + 27) * 4. ANSWER: (25 + 27) * 4

Question:", (25 * 4) + 27 is (25 + 27) * 4. ANSWER: (25 + 27) * 4,29,31,31,28,172_cot.npy,True,,False
173,direct,G1,False,38,303,Medium,B," (38 * 9)
",38,1,6,6,0,173_direct.npy,True,,False
173,cot,G3,False,39,303,Medium,B," 38 - 39 is (38 + 39) - 39. ANSWER: 39

Question:", 38 - 39 is (38 + 39) - 39. ANSWER: 39,19,21,21,18,173_cot.npy,True,,False
174,direct,G1,False,8,2070,Medium,C," 8
",8,2,2,2,1,174_direct.npy,True,,False
174,cot,G3,False,46,2070,Medium,C," 46 * (14 + 31) is 46. ANSWER: 46

Question:", 46 * (14 + 31) is 46. ANSWER: 46,17,19,19,16,174_cot.npy,True,,False
175,direct,G1,False,8,-143,Medium,D," 8
",8,2,2,2,1,175_direct.npy,True,,False
175,cot,G3,False,17,-143,Medium,D," 11 * (17 - 30) is 17. ANSWER: 17

Question:", 11 * (17 - 30) is 17. ANSWER: 17,17,19,19,16,175_cot.npy,True,,False
176,direct,G1,False,21,380,Medium,A," (21 * 17) + 23
",21,1,8,8,0,176_direct.npy,True,,False
176,cot,G3,False,23,380,Medium,A, (21 * 17) + 23 is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is, (21 * 17) + 23 is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is (21 + 23) is,200,200,200,199,176_cot.npy,True,,False
177,direct,G1,False,32,289,Medium,B," (32 * 10)
",32,1,6,6,0,177_direct.npy,True,,False
177,cot,G3,False,31,289,Medium,B," (32 * 10) minus 31 is (32 * 10) - 31. ANSWER: 31

Question:", (32 * 10) minus 31 is (32 * 10) - 31. ANSWER: 31,23,25,25,22,177_cot.npy,True,,False
178,direct,G1,False,8,1485,Medium,C," 8
",8,2,2,2,1,178_direct.npy,True,,False
178,cot,G3,False,27,1485,Medium,C," 27 * (10 + 45) is 27. ANSWER: 27

Question:", 27 * (10 + 45) is 27. ANSWER: 27,17,19,19,16,178_cot.npy,True,,False
179,direct,G1,False,8,-40,Medium,D," 8
",8,2,2,2,1,179_direct.npy,True,,False
179,cot,G3,False,8,-40,Medium,D," 10 * (18 - 22) is 8. ANSWER: 8

Question:", 10 * (18 - 22) is 8. ANSWER: 8,17,19,19,16,179_cot.npy,True,,False
180,direct,G1,False,15,171,Medium,A," (15 * 9) + 36
",15,1,8,8,0,180_direct.npy,True,,False
180,cot,G3,False,36,171,Medium,A," (15 * 9) + 36 is (15 * 9) + 36. ANSWER: 36

Question:", (15 * 9) + 36 is (15 * 9) + 36. ANSWER: 36,23,25,25,22,180_cot.npy,True,,False
181,direct,G1,False,41,754,Medium,B," (41 * 19) - 25
",41,1,8,8,0,181_direct.npy,True,,False
181,cot,G3,False,25,754,Medium,B," (41 * 19) - 25 is (41 * 19) - 25. ANSWER: (41 * 19) - 25

Question:", (41 * 19) - 25 is (41 * 19) - 25. ANSWER: (41 * 19) - 25,29,31,31,28,181_cot.npy,True,,False
182,direct,G1,False,8,2200,Medium,C," 8
",8,2,2,2,1,182_direct.npy,True,,False
182,cot,G3,False,40,2200,Medium,C," 40 * (17 + 38) is 40. ANSWER: 40

Question:", 40 * (17 + 38) is 40. ANSWER: 40,17,19,19,16,182_cot.npy,True,,False
183,direct,G1,False,8,-264,Medium,D," 8
",8,2,2,2,1,183_direct.npy,True,,False
183,cot,G3,False,8,-264,Medium,D," 11 * (4 - 28) is 8. ANSWER: 8

Question:", 11 * (4 - 28) is 8. ANSWER: 8,17,19,19,16,183_cot.npy,True,,False
184,direct,G1,False,24,361,Medium,A," (24 * 14) + 25
",24,1,8,8,0,184_direct.npy,True,,False
184,cot,G3,False,25,361,Medium,A, (24 * 14) + 25 is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is, (24 * 14) + 25 is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is (24 + 25) is,200,200,200,199,184_cot.npy,True,,False
185,direct,G1,False,29,337,Medium,B," (29 * 13) - 40
",29,1,8,8,0,185_direct.npy,True,,False
185,cot,G3,False,40,337,Medium,B," (29 * 13) - 40 is (29 * 13) - 40. ANSWER: (29 * 13) - 40

Question:", (29 * 13) - 40 is (29 * 13) - 40. ANSWER: (29 * 13) - 40,29,31,31,28,185_cot.npy,True,,False
186,direct,G1,False,8,2250,Medium,C," 8
",8,2,2,2,1,186_direct.npy,True,,False
186,cot,G3,False,45,2250,Medium,C," 45 * (18 + 32) is 45. ANSWER: 45

Question:", 45 * (18 + 32) is 45. ANSWER: 45,17,19,19,16,186_cot.npy,True,,False
187,direct,G1,False,8,-444,Medium,D," 8
",8,2,2,2,1,187_direct.npy,True,,False
187,cot,G3,False,37,-444,Medium,D," 37 * (19 - 31) is 37. ANSWER: 37

Question:", 37 * (19 - 31) is 37. ANSWER: 37,17,19,19,16,187_cot.npy,True,,False
188,direct,G1,False,32,539,Medium,A," (32 * 16) + 27
",32,1,8,8,0,188_direct.npy,True,,False
188,cot,G3,False,27,539,Medium,A," (32 * 16) + 27 is (32 * 16) + 27. ANSWER: (32 * 16) + 27

Question:", (32 * 16) + 27 is (32 * 16) + 27. ANSWER: (32 * 16) + 27,29,31,31,28,188_cot.npy,True,,False
189,direct,G1,False,29,266,Medium,B," (29 * 10)
",29,1,6,6,0,189_direct.npy,True,,False
189,cot,G3,False,24,266,Medium,B," (29 * 10) minus 24 is (29 * 10) - 24. ANSWER: 24

Question:", (29 * 10) minus 24 is (29 * 10) - 24. ANSWER: 24,23,25,25,22,189_cot.npy,True,,False
190,direct,G1,False,8,646,Medium,C," 8
",8,2,2,2,1,190_direct.npy,True,,False
190,cot,G3,False,30,646,Medium,C, 17 * (8 + 30) is (8 + 30) + (8 + 30) = (8 + 30) + (8 + 30) = (8 + 30) + (8 + 30) = (8 + 30) + (8 + 30) = (8 + 30) + (8 + 30) = (8 + 30) + (8 + 30) = (8 + 30) + (8 + 30) = (8 + 30) + (8 + 30) = (8 + 30) + (8 + 30) = (8 + 30) + (8 + 30) = (8 + 30) + (8 + 30) = (8 + 30) + (8 + 30) = (8 + 30) + (8 + 30) = (8 + 30) + (8 + 30) = (8 + 30) + (8 + 30) = (8 + 30) + (8 + 30) =, 17 * (8 + 30) is (8 + 30) + (8 + 30) = (8 + 30) + (8 + 30) = (8 + 30) + (8 + 30) = (8 + 30) + (8 + 30) = (8 + 30) + (8 + 30) = (8 + 30) + (8 + 30) = (8 + 30) + (8 + 30) = (8 + 30) + (8 + 30) = (8 + 30) + (8 + 30) = (8 + 30) + (8 + 30) = (8 + 30) + (8 + 30) = (8 + 30) + (8 + 30) = (8 + 30) + (8 + 30) = (8 + 30) + (8 + 30) = (8 + 30) + (8 + 30) = (8 + 30) + (8 + 30) =,200,200,200,199,190_cot.npy,True,,False
191,direct,G1,False,9,-34,Medium,D," 9
",9,2,2,2,1,191_direct.npy,True,,False
191,cot,G3,False,19,-34,Medium,D," 17 * (19 - 21) is 19. ANSWER: 19

Question:", 17 * (19 - 21) is 19. ANSWER: 19,17,19,19,16,191_cot.npy,True,,False
192,direct,G1,False,22,216,Medium,A," (22 * 8) + 40
",22,1,8,8,0,192_direct.npy,True,,False
192,cot,G3,False,40,216,Medium,A," (22 * 8) + 40 is (22 * 8) + 40. ANSWER: (22 * 8) + 40

Question:", (22 * 8) + 40 is (22 * 8) + 40. ANSWER: (22 * 8) + 40,29,31,31,28,192_cot.npy,True,,False
193,direct,G1,False,27,438,Medium,B," (27 * 18) - 48
",27,1,8,8,0,193_direct.npy,True,,False
193,cot,G3,False,48,438,Medium,B," (27 * 18) minus 48 is (27 * 18) - 48. ANSWER: 48

Question:", (27 * 18) minus 48 is (27 * 18) - 48. ANSWER: 48,23,25,25,22,193_cot.npy,True,,False
194,direct,G1,False,8,756,Medium,C," 8
",8,2,2,2,1,194_direct.npy,True,,False
194,cot,G3,False,28,756,Medium,C," 28 * (5 + 22) is 28. ANSWER: 28

Question:", 28 * (5 + 22) is 28. ANSWER: 28,17,19,19,16,194_cot.npy,True,,False
195,direct,G1,False,8,-672,Medium,D," 8
",8,2,2,2,1,195_direct.npy,True,,False
195,cot,G3,False,9,-672,Medium,D," 28 - 33 is 9. ANSWER: 9

Question:", 28 - 33 is 9. ANSWER: 9,13,15,15,12,195_cot.npy,True,,False
196,direct,G1,False,21,241,Medium,A," (21 * 11)
",21,1,6,6,0,196_direct.npy,True,,False
196,cot,G3,False,10,241,Medium,A," (21 * 11) + 10 is (21 * 11) + 10. ANSWER: (21 * 11) + 10

Question:", (21 * 11) + 10 is (21 * 11) + 10. ANSWER: (21 * 11) + 10,29,31,31,28,196_cot.npy,True,,False
197,direct,G1,False,44,237,Medium,B," (44 * 6) - 27
",44,1,8,8,0,197_direct.npy,True,,False
197,cot,G3,False,27,237,Medium,B, (44 * 6) - 27 is (44 + 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is, (44 * 6) - 27 is (44 + 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is (44 - 27) is,200,200,200,199,197_cot.npy,True,,False
198,direct,G1,False,8,576,Medium,C," 8
",8,2,2,2,1,198_direct.npy,True,,False
198,cot,G3,False,12,576,Medium,C," 12 * (3 + 45) is 12. ANSWER: 12

Question:", 12 * (3 + 45) is 12. ANSWER: 12,17,19,19,16,198_cot.npy,True,,False
199,direct,G1,False,8,-980,Medium,D," 8
",8,2,2,2,1,199_direct.npy,True,,False
199,cot,G3,False,8,-980,Medium,D," 28 - (6 - 41) is 8. ANSWER: 8

Question:", 28 - (6 - 41) is 8. ANSWER: 8,17,19,19,16,199_cot.npy,True,,False
200,direct,G1,False,16,78,Medium,A," (16 * 2) + 46
",16,1,8,8,0,200_direct.npy,True,,False
200,cot,G3,False,46,78,Medium,A," (16 * 2) + 46 is (16 * 2) + 46. ANSWER: 46

Question:", (16 * 2) + 46 is (16 * 2) + 46. ANSWER: 46,23,25,25,22,200_cot.npy,True,,False
201,direct,G1,False,28,436,Medium,B," (28 * 17) - 40
",28,1,8,8,0,201_direct.npy,True,,False
201,cot,G3,False,40,436,Medium,B," (28 * 17) - 40 is (28 + 17) - 40. ANSWER: (28 + 17) - 40

Question:", (28 * 17) - 40 is (28 + 17) - 40. ANSWER: (28 + 17) - 40,29,31,31,28,201_cot.npy,True,,False
202,direct,G1,False,8,1254,Medium,C," 8
",8,2,2,2,1,202_direct.npy,True,,False
202,cot,G3,False,38,1254,Medium,C," 38 * (12 + 21) is 38. ANSWER: 38

Question:", 38 * (12 + 21) is 38. ANSWER: 38,17,19,19,16,202_cot.npy,True,,False
203,direct,G1,False,8,-390,Medium,D," 8
",8,2,2,2,1,203_direct.npy,True,,False
203,cot,G3,False,40,-390,Medium,D," 13 * (10 - 40) is 40. ANSWER: 40

Question:", 13 * (10 - 40) is 40. ANSWER: 40,17,19,19,16,203_cot.npy,True,,False
204,direct,G1,False,17,103,Medium,A," (17 * 4) + 35
",17,1,8,8,0,204_direct.npy,True,,False
204,cot,G3,False,35,103,Medium,A, (17 * 4) + 35 is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35, (17 * 4) + 35 is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35) + (17 * 4) is (35,200,200,200,199,204_cot.npy,True,,False
205,direct,G1,False,41,118,Medium,B," (41 * 4) - (46)
",41,1,10,10,0,205_direct.npy,True,,False
205,cot,G3,False,46,118,Medium,B," (41 * 4) minus 46 is (41 * 4) - 46. ANSWER: 46

Question:", (41 * 4) minus 46 is (41 * 4) - 46. ANSWER: 46,23,25,25,22,205_cot.npy,True,,False
206,direct,G1,False,8,325,Medium,C," 8
",8,2,2,2,1,206_direct.npy,True,,False
206,cot,G3,False,12,325,Medium,C," 13 * (6 + 19) is 12. ANSWER: 12

Question:", 13 * (6 + 19) is 12. ANSWER: 12,17,19,19,16,206_cot.npy,True,,False
207,direct,G1,False,8,-184,Medium,D," 8
",8,2,2,2,1,207_direct.npy,True,,False
207,cot,G3,False,46,-184,Medium,D," 46 * (11 - 15) is 46. ANSWER: 46

Question:", 46 * (11 - 15) is 46. ANSWER: 46,17,19,19,16,207_cot.npy,True,,False
208,direct,G1,False,25,170,Medium,A," (25 * 5) + 45
",25,1,8,8,0,208_direct.npy,True,,False
208,cot,G3,False,45,170,Medium,A," (25 * 5) + 45 is (25 * 5) + 45. ANSWER: (25 * 5) + 45

Question:", (25 * 5) + 45 is (25 * 5) + 45. ANSWER: (25 * 5) + 45,29,31,31,28,208_cot.npy,True,,False
209,direct,G1,False,36,281,Medium,B," (36 * 9)
",36,1,6,6,0,209_direct.npy,True,,False
209,cot,G3,False,43,281,Medium,B," (36 * 9) minus 43 is (36 * 9) - 43. ANSWER: 43

Question:", (36 * 9) minus 43 is (36 * 9) - 43. ANSWER: 43,23,25,25,22,209_cot.npy,True,,False
210,direct,G1,False,8,1836,Medium,C," 8
",8,2,2,2,1,210_direct.npy,True,,False
210,cot,G3,False,8,1836,Medium,C," 34 * (16 + 38) is 8. ANSWER: 8

Question:", 34 * (16 + 38) is 8. ANSWER: 8,17,19,19,16,210_cot.npy,True,,False
211,direct,G1,False,8,-406,Medium,D," 8
",8,2,2,2,1,211_direct.npy,True,,False
211,cot,G3,False,29,-406,Medium,D," 29 * (15 - 29) is 29. ANSWER: 29

Question:", 29 * (15 - 29) is 29. ANSWER: 29,17,19,19,16,211_cot.npy,True,,False
212,direct,G1,False,46,187,Medium,A," (46 * 3) + 49
",46,1,8,8,0,212_direct.npy,True,,False
212,cot,G3,False,49,187,Medium,A, (46 * 3) + 49 is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is, (46 * 3) + 49 is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is (46 + 49) is,200,200,200,199,212_cot.npy,True,,False
213,direct,G1,False,16,105,Medium,B," (16 * 8) - 23
",16,1,8,8,0,213_direct.npy,True,,False
213,cot,G3,False,23,105,Medium,B," (16 * 8) - 23 is (16 * 8) - 23. ANSWER: 23

Question:", (16 * 8) - 23 is (16 * 8) - 23. ANSWER: 23,23,25,25,22,213_cot.npy,True,,False
214,direct,G1,False,8,624,Medium,C," 8
",8,2,2,2,1,214_direct.npy,True,,False
214,cot,G3,False,26,624,Medium,C," 26 * (4 + 20) is 26. ANSWER: 26

Question:", 26 * (4 + 20) is 26. ANSWER: 26,17,19,19,16,214_cot.npy,True,,False
215,direct,G1,False,8,-950,Medium,D," 8
",8,2,2,2,1,215_direct.npy,True,,False
215,cot,G3,False,45,-950,Medium,D," 25 * (7 - 45) is 45. ANSWER: 45

Question:", 25 * (7 - 45) is 45. ANSWER: 45,17,19,19,16,215_cot.npy,True,,False
216,direct,G1,False,14,108,Medium,A," (14 * 8) + 10
",14,1,8,8,0,216_direct.npy,True,,False
216,cot,G3,False,10,108,Medium,A," (14 * 7) + 10 is (14 * 8) + 10. ANSWER: (14 * 8) + 10

Question:", (14 * 7) + 10 is (14 * 8) + 10. ANSWER: (14 * 8) + 10,29,31,31,28,216_cot.npy,True,,False
217,direct,G1,False,36,528,Medium,B," (36 * 16)
",36,1,6,6,0,217_direct.npy,True,,False
217,cot,G3,False,48,528,Medium,B," (36 * 16) - 48 is (36 * 16) - 48. ANSWER: 48

Question:", (36 * 16) - 48 is (36 * 16) - 48. ANSWER: 48,23,25,25,22,217_cot.npy,True,,False
218,direct,G1,False,8,920,Medium,C," 8
",8,2,2,2,1,218_direct.npy,True,,False
218,cot,G3,False,40,920,Medium,C," 40 * (11 + 12) is 40. ANSWER: 40

Question:", 40 * (11 + 12) is 40. ANSWER: 40,17,19,19,16,218_cot.npy,True,,False
219,direct,G1,False,8,-408,Medium,D," 8
",8,2,2,2,1,219_direct.npy,True,,False
219,cot,G3,False,24,-408,Medium,D," 24 * (11 - 28) is 24. ANSWER: 24

Question:", 24 * (11 - 28) is 24. ANSWER: 24,17,19,19,16,219_cot.npy,True,,False
220,direct,G1,False,39,180,Medium,A," (39 * 4) + 24
",39,1,8,8,0,220_direct.npy,True,,False
220,cot,G3,False,24,180,Medium,A," (39 * 4) + 24 is (39 * 4) + 24. ANSWER: (39 * 4) + 24

Question:", (39 * 4) + 24 is (39 * 4) + 24. ANSWER: (39 * 4) + 24,29,31,31,28,220_cot.npy,True,,False
221,direct,G1,False,26,171,Medium,B," (26 * 8) - 37
",26,1,8,8,0,221_direct.npy,True,,False
221,cot,G3,False,37,171,Medium,B," (26 * 8) - 37 is (26 * 8) - 37. ANSWER: (26 * 8) - 37

Question:", (26 * 8) - 37 is (26 * 8) - 37. ANSWER: (26 * 8) - 37,29,31,31,28,221_cot.npy,True,,False
222,direct,G1,False,9,731,Medium,C," 9
",9,2,2,2,1,222_direct.npy,True,,False
222,cot,G3,False,24,731,Medium,C," 17 times (19 + 24) is 24. ANSWER: 24

Question:", 17 times (19 + 24) is 24. ANSWER: 24,17,19,19,16,222_cot.npy,True,,False
223,direct,G1,False,8,-171,Medium,D," 8
",8,2,2,2,1,223_direct.npy,True,,False
223,cot,G3,False,9,-171,Medium,D," 19 * (10 - 19) is 9. ANSWER: 9

Question:", 19 * (10 - 19) is 9. ANSWER: 9,17,19,19,16,223_cot.npy,True,,False
224,direct,G1,False,14,62,Medium,A," (14 * 3) + 20
",14,1,8,8,0,224_direct.npy,True,,False
224,cot,G3,False,20,62,Medium,A," (14 * 3) + 20 is (14 * 3) + 20. ANSWER: (14 * 3) + 20

Question:", (14 * 3) + 20 is (14 * 3) + 20. ANSWER: (14 * 3) + 20,29,31,31,28,224_cot.npy,True,,False
225,direct,G1,False,29,281,Medium,B," (29 * 11) - 38
",29,1,8,8,0,225_direct.npy,True,,False
225,cot,G3,False,38,281,Medium,B," (29 * 11) - 38 is (29 * 11) - 38. ANSWER: 38

Question:", (29 * 11) - 38 is (29 * 11) - 38. ANSWER: 38,23,25,25,22,225_cot.npy,True,,False
226,direct,G1,False,9,765,Medium,C," 9
",9,2,2,2,1,226_direct.npy,True,,False
226,cot,G3,False,17,765,Medium,C," 17 * (16 + 29) is 17. ANSWER: 17

Question:", 17 * (16 + 29) is 17. ANSWER: 17,17,19,19,16,226_cot.npy,True,,False
227,direct,G1,False,8,-1120,Medium,D," 8
",8,2,2,2,1,227_direct.npy,True,,False
227,cot,G3,False,35,-1120,Medium,D," 35 * (10 - 42) is 35. ANSWER: 35

Question:", 35 * (10 - 42) is 35. ANSWER: 35,17,19,19,16,227_cot.npy,True,,False
228,direct,G1,False,44,786,Medium,A," (44 * 17) + 38
",44,1,8,8,0,228_direct.npy,True,,False
228,cot,G3,False,38,786,Medium,A, (44 * 17) + 38 is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is, (44 * 17) + 38 is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is (44 + 38) is,200,200,200,199,228_cot.npy,True,,False
229,direct,G1,False,15,8,Medium,B," (15 * 3) - 37
",15,1,8,8,0,229_direct.npy,True,,False
229,cot,G3,False,37,8,Medium,B," (15 * 3) - 37 is (15 * 3) - 37. ANSWER: (15 * 3) - 37

Question:", (15 * 3) - 37 is (15 * 3) - 37. ANSWER: (15 * 3) - 37,29,31,31,28,229_cot.npy,True,,False
230,direct,G1,False,8,630,Medium,C," 8
",8,2,2,2,1,230_direct.npy,True,,False
230,cot,G3,False,30,630,Medium,C," 30 * (10 + 11) is 30. ANSWER: 30

Question:", 30 * (10 + 11) is 30. ANSWER: 30,17,19,19,16,230_cot.npy,True,,False
231,direct,G1,False,8,-555,Medium,D," 8
",8,2,2,2,1,231_direct.npy,True,,False
231,cot,G3,False,46,-555,Medium,D," 15 * (9 - 46) is (15 + 9) * (9 - 46). ANSWER: (15 + 9) * (9 - 46)

Question:", 15 * (9 - 46) is (15 + 9) * (9 - 46). ANSWER: (15 + 9) * (9 - 46),36,38,38,35,231_cot.npy,True,,False
232,direct,G1,False,47,121,Medium,A," (47 * 2) + 27
",47,1,8,8,0,232_direct.npy,True,,False
232,cot,G3,False,27,121,Medium,A," (47 * 2) + 27 is (47 * 2) + 27. ANSWER: (47 * 2) + 27

Question:", (47 * 2) + 27 is (47 * 2) + 27. ANSWER: (47 * 2) + 27,29,31,31,28,232_cot.npy,True,,False
233,direct,G1,False,46,117,Medium,B," (46 * 3) - 21
",46,1,8,8,0,233_direct.npy,True,,False
233,cot,G3,False,21,117,Medium,B," (46 * 3) - 21 is (46 * 3) - 21. ANSWER: (46 * 3) - 21

Question:", (46 * 3) - 21 is (46 * 3) - 21. ANSWER: (46 * 3) - 21,29,31,31,28,233_cot.npy,True,,False
234,direct,G1,False,8,2240,Medium,C," 8
",8,2,2,2,1,234_direct.npy,True,,False
234,cot,G3,False,40,2240,Medium,C," 40 * (18 + 38) is 40. ANSWER: 40

Question:", 40 * (18 + 38) is 40. ANSWER: 40,17,19,19,16,234_cot.npy,True,,False
235,direct,G1,False,8,-1080,Medium,D," 8
",8,2,2,2,1,235_direct.npy,True,,False
235,cot,G3,False,27,-1080,Medium,D," 27 times (7 - 47) is 27. ANSWER: 27

Question:", 27 times (7 - 47) is 27. ANSWER: 27,17,19,19,16,235_cot.npy,True,,False
236,direct,G1,False,37,644,Medium,A," (37 * 17) + 15
",37,1,8,8,0,236_direct.npy,True,,False
236,cot,G3,False,15,644,Medium,A," (37 * 17) + 15 is (37 * 17) + 15. ANSWER: (37 * 17) + 15

Question:", (37 * 17) + 15 is (37 * 17) + 15. ANSWER: (37 * 17) + 15,29,31,31,28,236_cot.npy,True,,False
237,direct,G1,False,40,484,Medium,B," (40 * 13)
",40,1,6,6,0,237_direct.npy,True,,False
237,cot,G3,False,36,484,Medium,B," (40 * 13) minus 36 is (40 * 13) - 36. ANSWER: 36

Question:", (40 * 13) minus 36 is (40 * 13) - 36. ANSWER: 36,23,25,25,22,237_cot.npy,True,,False
238,direct,G1,False,9,868,Medium,C," 9
",9,2,2,2,1,238_direct.npy,True,,False
